"family.id" "actor.id" "partner.id" "dep1" "dep2"
180 "y" "m" 4 4
181 "c" "f" 3.33333333333333 3.66666666666667
181 "c" "m" 5 5
181 "c" "y" 2.33333333333333 2.33333333333333
181 "f" "c" 4.33333333333333 3
181 "f" "m" 5 5
181 "f" "y" 3.33333333333333 3.33333333333333
181 "m" "c" 4.33333333333333 3
181 "m" "f" 4.66666666666667 4.66666666666667
181 "m" "y" 3.66666666666667 3.66666666666667
181 "y" "c" 3.66666666666667 3.33333333333333
181 "y" "f" 3.33333333333333 3.66666666666667
181 "y" "m" 4 4
182 "c" "f" 3.33333333333333 3.66666666666667
182 "c" "m" 3 2.66666666666667
182 "c" "y" 3 3.33333333333333
182 "f" "c" 4 5
182 "f" "m" 3 3
182 "f" "y" 4.33333333333333 4.66666666666667
182 "m" "c" 3.33333333333333 3.33333333333333
182 "m" "f" 2.66666666666667 4
182 "m" "y" 3.66666666666667 4
182 "y" "c" 1.66666666666667 4.66666666666667
182 "y" "f" 3 2.66666666666667
182 "y" "m" 3.66666666666667 2.36771300448431
183 "c" "f" 3.33333333333333 3.66666666666667
183 "c" "m" 3.33333333333333 3.66666666666667
183 "c" "y" 2 2.33333333333333
183 "f" "c" 3.66666666666667 4
183 "f" "m" 4 3.66666666666667
183 "f" "y" 3 3.66666666666667
183 "m" "c" 4.33333333333333 3.65217391304348
183 "m" "f" 5 4.33333333333333
183 "m" "y" 4.66666666666667 5
183 "y" "c" 2.33333333333333 3
183 "y" "f" 3.33333333333333 3.33333333333333
183 "y" "m" 3 3.33333333333333
184 "c" "f" 4.66666666666667 5
184 "c" "m" 5 5
184 "c" "y" 4.33333333333333 3.66666666666667
184 "f" "c" 3.66666666666667 3
184 "f" "m" 4.33333333333333 4.33333333333333
184 "f" "y" 3.33333333333333 3
184 "m" "c" 5 5
184 "m" "f" 5 5
184 "m" "y" 4.33333333333333 4.66666666666667
184 "y" "c" 5 5
184 "y" "f" 3 5
184 "y" "m" 5 5
185 "c" "f" 3.33333333333333 4
185 "c" "m" 3.33333333333333 3.66666666666667
185 "c" "y" 3.66666666666667 3.33333333333333
185 "f" "c" 4 2.66666666666667
185 "f" "m" 1.66666666666667 1
185 "f" "y" 2.66666666666667 2
185 "m" "c" 3.33333333333333 3.33333333333333
185 "m" "f" 2.33333333333333 1
185 "m" "y" 4 3.33333333333333
185 "y" "c" 3.33333333333333 3.33333333333333
185 "y" "f" 3.66666666666667 4
185 "y" "m" 4.33333333333333 4.33333333333333
186 "c" "f" 5 4.66666666666667
186 "c" "m" 4.66666666666667 4.66666666666667
186 "c" "y" 2.33333333333333 1.33333333333333
186 "f" "c" 4 4.33333333333333
186 "f" "m" 5 5
186 "f" "y" 1.66666666666667 2.33333333333333
186 "m" "c" 4 3.66666666666667
186 "m" "f" 5 5
186 "m" "y" 2.33333333333333 3
186 "y" "c" 3.33333333333333 4.33333333333333
186 "y" "f" 5 5
186 "y" "m" 5 4.33333333333333
187 "c" "f" 4 3.33333333333333
187 "c" "m" 4.33333333333333 4
187 "c" "y" 3 2.66666666666667
187 "f" "c" 5 3.66666666666667
187 "f" "m" 5 5
187 "f" "y" 3.33333333333333 4
187 "m" "c" 4 4
187 "m" "f" 2.66666666666667 2.66666666666667
187 "m" "y" 3.33333333333333 3.33333333333333
187 "y" "c" 2.66666666666667 1
187 "y" "f" 3.33333333333333 3.66666666666667
187 "y" "m" 4.66666666666667 4
188 "c" "f" 5 5
188 "c" "m" 4.33333333333333 4.66666666666667
188 "c" "y" 4.66666666666667 4.66666666666667
188 "f" "c" 4 3.33333333333333
188 "f" "m" 3 3.33333333333333
188 "f" "y" 2.66666666666667 2.66666666666667
188 "m" "c" 3.66666666666667 4
188 "m" "f" 3.33333333333333 4.33333333333333
188 "m" "y" 3 3.33333333333333
188 "y" "c" 4.33333333333333 4
188 "y" "f" 3.66666666666667 4
188 "y" "m" 2.33333333333333 3.33333333333333
189 "c" "f" 4 3.66666666666667
189 "c" "m" 4 4
189 "c" "y" 3.33333333333333 2
189 "f" "c" 3.66666666666667 2.33333333333333
189 "f" "m" 4.66666666666667 4.66666666666667
189 "f" "y" 2 2.66666666666667
189 "m" "c" 3.33333333333333 3
189 "m" "f" 4.66666666666667 4.33333333333333
189 "m" "y" 2.66666666666667 2.33333333333333
189 "y" "c" 4 3.33333333333333
189 "y" "f" 3 3.33333333333333
189 "y" "m" 4 3.66666666666667
190 "c" "f" 2.66666666666667 3.33333333333333
190 "c" "m" 4.66666666666667 5
190 "c" "y" 4.33333333333333 4.33333333333333
190 "f" "c" 3.00296296296296 2.71259259259259
190 "f" "m" 4.33333333333333 4
190 "f" "y" 1.66666666666667 1.66666666666667
190 "m" "c" 3.66666666666667 3.33333333333333
190 "m" "f" 5 5
190 "m" "y" 2 2.33333333333333
190 "y" "c" 3.33333333333333 3.54559043348281
190 "y" "f" 3 2.33333333333333
190 "y" "m" 4.33333333333333 4.66666666666667
191 "c" "f" 5 4.66666666666667
191 "c" "m" 5 5
191 "c" "y" 3.33333333333333 4.66666666666667
191 "f" "c" 4 3
191 "f" "m" 4.66666666666667 2.33333333333333
191 "f" "y" 3.66666666666667 3.33333333333333
191 "m" "c" 5 5
191 "m" "f" 2 2.66666666666667
191 "m" "y" 4 3.66666666666667
191 "y" "c" 4 3.66666666666667
191 "y" "f" 3.33333333333333 3
191 "y" "m" 4.33333333333333 4.66666666666667
192 "c" "f" 3 1.33333333333333
192 "c" "m" 2.33333333333333 1
192 "c" "y" 2 2
192 "f" "c" 2.66666666666667 2.66666666666667
192 "f" "m" 3.66666666666667 4
192 "f" "y" 4 3.66666666666667
192 "m" "c" 3 1.66666666666667
192 "m" "f" 3.66666666666667 1.66666666666667
192 "m" "y" 3.33333333333333 3.66666666666667
192 "y" "c" 3.33333333333333 4
192 "y" "f" 2.66666666666667 3
192 "y" "m" 3.33333333333333 2.66666666666667
193 "c" "f" 3.66666666666667 3.33333333333333
193 "c" "m" 3 3.33333333333333
193 "c" "y" 2.33333333333333 2
193 "f" "c" 4.33333333333333 4.33333333333333
193 "f" "m" 2.66666666666667 2.33333333333333
193 "f" "y" 2.66666666666667 2
193 "m" "c" 4 4
193 "m" "f" 4 3.33333333333333
193 "m" "y" 3.33333333333333 3
193 "y" "c" 2.33333333333333 2.66666666666667
193 "y" "f" 3.66666666666667 3.33333333333333
193 "y" "m" 3 3.66666666666667
194 "c" "f" 3.33333333333333 4.33333333333333
194 "c" "m" 3.33333333333333 3
194 "c" "y" 5 5
194 "f" "c" 4.33333333333333 4
194 "f" "m" 4.66666666666667 4.66666666666667
194 "f" "y" 3.33333333333333 3.33333333333333
194 "m" "c" 4.33333333333333 4
194 "m" "f" 5 5
194 "m" "y" 4 4
194 "y" "c" 5 5
194 "y" "f" 5 5
194 "y" "m" 4 3
195 "c" "f" 4.66666666666667 4
195 "c" "m" 5 3.66666666666667
195 "c" "y" 2.66666666666667 4
195 "f" "c" 3.33333333333333 3.33333333333333
195 "f" "m" 4 4
195 "f" "y" 2.33333333333333 2.33333333333333
195 "m" "c" 4 3.66666666666667
195 "m" "f" 5 4.66666666666667
195 "m" "y" 2.33333333333333 2
195 "y" "c" 2.66666666666667 3
195 "y" "f" 4.33333333333333 3.66666666666667
195 "y" "m" 4 4
196 "c" "f" 4.66666666666667 4.66666666666667
196 "c" "m" 5 5
196 "c" "y" 3 3.66666666666667
196 "f" "c" 4.33333333333333 4.33333333333333
196 "f" "m" 5 4.33333333333333
196 "f" "y" 3.33333333333333 3.66666666666667
196 "m" "c" 4.33333333333333 4
196 "m" "f" 2.66666666666667 3.33333333333333
196 "m" "y" 4 3.66666666666667
196 "y" "c" 5 5
196 "y" "f" 4.66666666666667 5
196 "y" "m" 3.66666666666667 5
197 "c" "f" 5 5
197 "c" "m" 5 5
197 "c" "y" 4.66666666666667 5
197 "f" "c" 3 4
197 "f" "m" 4 4.66666666666667
197 "f" "y" 1.66666666666667 3.33333333333333
197 "m" "c" 4.66666666666667 5
197 "m" "f" 4 3.33333333333333
197 "m" "y" 5 3.33333333333333
197 "y" "c" 3.66666666666667 3.66666666666667
197 "y" "f" 4.33333333333333 4.66666666666667
197 "y" "m" 5 5
198 "c" "f" 4.33333333333333 4.33333333333333
198 "c" "m" 2.66666666666667 4.66666666666667
198 "c" "y" 4.33333333333333 4.33333333333333
198 "f" "c" 4 4
198 "f" "m" 4.66666666666667 4.66666666666667
198 "f" "y" 4 3.66666666666667
198 "m" "c" 4 3.33333333333333
198 "m" "f" 4.33333333333333 5
198 "m" "y" 3 3.66666666666667
198 "y" "c" 2.66666666666667 4
198 "y" "f" 4.66666666666667 5
198 "y" "m" 4.33333333333333 4.66666666666667
199 "c" "f" 3 3
199 "c" "m" 5 4.66666666666667
199 "c" "y" 3 2.66666666666667
199 "f" "c" 5 5
199 "f" "m" 4.33333333333333 4.66666666666667
199 "f" "y" 4.33333333333333 4.33333333333333
199 "m" "c" 5 5
199 "m" "f" 4.33333333333333 3.66666666666667
199 "m" "y" 2.33333333333333 2.33333333333333
199 "y" "c" 3 2.66666666666667
199 "y" "f" 3.66666666666667 3
199 "y" "m" 3.33333333333333 4
200 "c" "f" 5 4.00724637681159
200 "c" "m" 5 5
200 "c" "y" 3.33333333333333 3
200 "f" "c" 3.66666666666667 3.66666666666667
200 "f" "m" 4.33333333333333 4.33333333333333
200 "f" "y" 2 2
200 "m" "c" 5 4.33333333333333
200 "m" "f" 4 5
200 "m" "y" 2.33333333333333 2
200 "y" "c" 3.33333333333333 4.66666666666667
200 "y" "f" 2.33333333333333 2.33333333333333
200 "y" "m" 2.66666666666667 2.33333333333333
201 "c" "f" 3 3
201 "c" "m" 2.66666666666667 3
201 "c" "y" 4.66666666666667 4
201 "f" "c" 3 3
201 "f" "m" 4 3.66666666666667
201 "f" "y" 2 2
201 "m" "c" 3.66666666666667 5
201 "m" "f" 3.66666666666667 4.33333333333333
201 "m" "y" 4.66666666666667 5
201 "y" "c" 4 4.66666666666667
201 "y" "f" 3 4
201 "y" "m" 4.33333333333333 4.66666666666667
202 "c" "f" 1.66666666666667 3
202 "c" "m" 3.66666666666667 4
202 "c" "y" 3 3.66666666666667
202 "f" "c" 4.33333333333333 4.33333333333333
202 "f" "m" 4 4
202 "f" "y" 4.33333333333333 4
202 "m" "c" 4 4
202 "m" "f" 2.66666666666667 3.33333333333333
202 "m" "y" 4.66666666666667 4.66666666666667
202 "y" "c" 4 3.29596412556054
202 "y" "f" 3.66666666666667 4
202 "y" "m" 4.6996996996997 4
203 "c" "f" 3 2.33333333333333
203 "c" "m" 3.33333333333333 3.33333333333333
203 "c" "y" 4 3
203 "f" "c" 3.33333333333333 3.33333333333333
203 "f" "m" 3 3.33333333333333
203 "f" "y" 3.33333333333333 4
203 "m" "c" 3.66666666666667 3.66666666666667
203 "m" "f" 2.66666666666667 5
203 "m" "y" 3 3.33333333333333
203 "y" "c" 3.66666666666667 2.33333333333333
203 "y" "f" 5 5
203 "y" "m" 4.66666666666667 3
204 "c" "f" 5 4.66666666666667
204 "c" "m" 3.66666666666667 4.66666666666667
204 "c" "y" 2.66666666666667 1.33333333333333
204 "f" "c" 4 4
204 "f" "m" 4 4
204 "f" "y" 3.66666666666667 3.33333333333333
204 "m" "c" 3.66666666666667 4
204 "m" "f" 4.33333333333333 3.33333333333333
204 "m" "y" 3 3.33333333333333
204 "y" "c" 2 2.33333333333333
204 "y" "f" 3.33333333333333 4.66666666666667
204 "y" "m" 3.66666666666667 4.33333333333333
205 "c" "f" 4 3.33333333333333
205 "c" "m" 3 3
205 "c" "y" 4 3.33333333333333
205 "f" "c" 3.33333333333333 4
205 "f" "m" 3.66666666666667 4
205 "f" "y" 4 4
205 "m" "c" 4 4.66666666666667
205 "m" "f" 4.33333333333333 5
205 "m" "y" 4.66666666666667 3.66666666666667
205 "y" "c" 4 3.66666666666667
205 "y" "f" 3.33333333333333 3.66666666666667
205 "y" "m" 4 4
206 "c" "f" 5 5
206 "c" "m" 5 5
206 "c" "y" 3.66666666666667 3.33333333333333
206 "f" "c" 3.66666666666667 3.33333333333333
206 "f" "m" 3.66666666666667 4.33333333333333
206 "f" "y" 3.66666666666667 3.33333333333333
206 "m" "c" 5 5
206 "m" "f" 5 4.66666666666667
206 "m" "y" 5 5
206 "y" "c" 4 4.33333333333333
206 "y" "f" 5 5
206 "y" "m" 5 5
207 "c" "f" 4.66666666666667 4.33333333333333
207 "c" "m" 3.66666666666667 4
207 "c" "y" 4.33333333333333 4.33333333333333
207 "f" "c" 3.33333333333333 3
207 "f" "m" 3.66666666666667 3.66666666666667
207 "f" "y" 3.66666666666667 3.33333333333333
207 "m" "c" 4 4.33333333333333
207 "m" "f" 3.66666666666667 4.66666666666667
207 "m" "y" 4 4.33333333333333
207 "y" "c" 4 4.33333333333333
207 "y" "f" 3.33333333333333 3.66666666666667
207 "y" "m" 4.33333333333333 5
208 "c" "f" 5 5
208 "c" "m" 5 5
208 "c" "y" 3.66666666666667 4.66666666666667
208 "f" "c" 5 5
208 "f" "m" 5 5
208 "f" "y" 4.66666666666667 4.33333333333333
208 "m" "c" 5 5
208 "m" "f" 5 4.66666666666667
208 "m" "y" 5 5
208 "y" "c" 3.66666666666667 4
208 "y" "f" 3.96875 4.33333333333333
208 "y" "m" 3.33333333333333 4.66666666666667
